Security Code,Company_Name,Security Id,Security Name,Status,,,
501430,Bombay Cycle & Motor Agency Ltd.,BOMBCYC,BOMBAY CYCLE & MOTOR AGENCY LTD.,Active,,,
501455,Greaves Cotton Ltd.,GREAVESCOT,GREAVES COTTON LTD.,Active,,,
501477,Muller & Phipps (India) Ltd.,MULLER,MULLER & PHIPPS (INDIA) LTD.,Active,,,
501479,SPRINGFORM TECHNOLOGY LIMITED,SFTL,Springform Technology Ltd,Active,,,
501622,Amalgamated Electricity Co. Ltd.,AMALGAM,AMALGAMATED ELECTRICITY CO.LTD.,Active,,,
501630,Anand Projects Ltd,ANANDPROJ,Anand Projects Ltd,Active,,,
501700,India Nivesh Limited,INDIANVSH,INDIANIVESH LTD.,Active,,,
501831,Coastal Corporation Limited,COASTCORP,COASTAL CORPORATION LTD.,Active,,,
501833,Chowgule Steamships Ltd.,CHOWGULSTM,CHOWGULE STEAMSHIPS LTD.,Active,,,
501848,Global Offshore Services Ltd,GLOBOFFS,GLOBAL OFFSHORE SERVICES LTD.-$,Active,,,
501945,Dhenu Buildcon Infra Limited,DHENUBUILD,DHENU BUILDCON INFRA LTD.,Active,,,
502015,ASI INDUSTRIES LIMITED,ASIIL,ASI Industries Ltd,Active,,,
502090,Sagar Cements Ltd,SAGCEM,SAGAR CEMENTS LTD.-$,Active,,,
502133,Hemadri Cements Limited,HEMACEM,HEMADRI CEMENTS LTD.,Active,,,
502137,Deccan Cements Ltd.,DECCANCE,DECCAN CEMENTS LTD.-$,Active,,,
502157,Mangalam Cement Ltd.,MANGLMCEM,MANGALAM CEMENT LTD.,Active,,,
502168,NCL Industries Limited,NCLIND,NCL INDUSTRIES LTD.-$,Active,,,
502175,Saurashtra Cement Limited,SAURASHCEM,SAURASHTRA CEMENT LTD.,Active,,,
502180,Shree Digvijay Cement Co. Ltd.,SHREDIGCEM,SHREE DIGVIJAY CEMENT CO.LTD.-$,Active,,,
502219,BOROSIL RENEWABLES LIMITED,BORORENEW,Borosil Renewables Ltd,Active,,,
502250,LERTHAI FINANCE LIMITED,LERTHAI,Lerthai Finance Ltd,Active,,,
502281,Triveni Glass Ltd.,TRIVENIGQ,TRIVENI GLASS LTD.-$,Active,,,
502294,Nilachal Refractories Ltd.,NILACHAL,NILACHAL REFRACTORIES LTD.,Active,,,
502330,ANDHRA PAPER LIMITED,ANDHRAPAP,Andhra Paper Ltd,Active,,,
502355,Balkrishna Industries Ltd.,BALKRISIND,BALKRISHNA INDUSTRIES LTD.-$,Active,,,
502420,Orient Paper & Industries Ltd.,ORIENTPPR,ORIENT PAPER & INDUSTRIES LTD.,Active,,,
502445,Citadel Realty And Developers Limited,CITADEL,CITADEL REALTY AND DEVELOPERS LTD.,Active,,,
502448,Rollatainters Ltd.,ROLLT,ROLLATAINERS LTD.,Active,,,
502450,Seshasayee Paper & Boards Ltd.,SESHAPAPER,SESHASAYEE PAPER & BOARDS LTD.,Active,,,
502587,NATH INDUSTRIES LIMITED,NATHIND,Nath Industries Ltd,Active,,,
502589,VAPI ENTERPRISE LIMITED,VAPIENTER,Vapi Enterprise Ltd,Active,,,
502820,DCM Ltd.,DCM,DCM LTD.,Active,,,
502850,Gaekwar Mills Ltd.,ZGAEKWAR,GAEKWAR MILLS LTD.,Active,,,
502865,Forbes & Company Ltd,FORBESCO,FORBES & COMPANY LTD.-$,Active,,,
502873,H.P. Cotton Textile Mills Ltd.,HPCOTTON,H.P.COTTON TEXTILE MILLS LTD.,Active,,,
502893,United Interactive Limited,UNITEDINT,UNITED INTERACTIVE LTD.,Active,,,
502901,JAMSHRI REALTY LIMITED,JAMSHRI,Jamshri Realty Ltd-$,Active,,,
502933,Katare Spinning Mills Ltd.,KATRSPG,KATARE SPINNING MILLS LTD.,Active,,,
502937,Kesoram Industries Ltd,KESORAMIND,KESORAM INDUSTRIES LTD.,Active,,,
502958,Lakshmi Mills Company ltd,LAKSHMIMIL,LAKSHMI MILLS COMPANY LTD.-$,Active,,,
502986,Vardhman Textiles Limted,VTL,VARDHMAN TEXTILES LTD.,Active,,,
503031,Peninsula Land Limited,PENINLAND,PENINSULA LAND LTD.,Active,,,
503092,Pasupati Spg. & Wvg. Mills Ltd.,PASUSPG,PASUPATI SPG.& WVG.MILLS LTD.,Active,,,
503100,The Phoenix Mills Ltd.,PHOENIXLTD,The Phoenix Mills Ltd,Active,,,
503101,Marathon Nextgen Realty Ltd,MARATHON,MARATHON NEXTGEN REALTY LTD.,Active,,,
503127,Raja Bahadur International Ltd,RAJABAH,RAJA BAHADUR INTERNATIONAL LTD.,Active,,,
503162,Reliance Chemotex Industries Ltd.,RELCHEMQ,RELIANCE CHEMOTEX INDUSTRIES LTD.-$,Active,,,
503169,Ruby Mills Ltd.,RUBYMILLS,RUBY MILLS LTD.,Active,,,
503229,Simplex Realty Limited,SIMPLXREA,SIMPLEX REALTY LTD.,Active,,,
503310,Swan Energy Ltd.,SWANENERGY,SWAN ENERGY LTD.,Active,,,
503349,Victoria Mills Ltd.,VICTMILL,VICTORIA MILLS LTD.,Active,,,
503622,S.V. Trading & Agencies Ltd.,ZSVTRADI,S.V.TRADING & AGENCIES LTD.,Active,,,
503624,Svaraj Trading & Agencies Ltd.,ZSVARAJT,SVARAJ TRADING & AGENCIES LTD.,Active,,,
503626,Kshitij Investments Ltd,KSHITIJ,Kshitij Investments Ltd,Active,,,
503635,Shree Salasar Investment Ltd.,SALSAIN,SHREE SALASAR INVESTMENT LTD.,Active,,,
503639,Indsoya Limited,INDSOYA,INDSOYA LTD.,Active,,,
503641,Zodiac Ventures Limited,ZODIACVEN,Zodiac Ventures Limited,Active,,,
503657,Veer Energy & Infrastructure Limited,VEERENRGY,VEER ENERGY & INFRASTRUCTURE LTD.,Active,,,
503659,SW Investments Limited,SW1,SW Investments Ltd,Active,,,
503663,Tilak Ventures Limited,TILAK,Tilak Ventures Ltd,Active,,,
503671,Unijolly Investments Co. Ltd.,UNIJOLL,UNIJOLLY INVESTMENTS CO.LTD.,Active,,,
503675,Wagend Infra Venture Limited,WAGEND,Wagend Infra Venture Limited,Active,,,
503681,Elcid Investments Ltd.,ELCIDIN,ELCID INVESTMENTS LTD.,Active,,,
503685,Mediaone Global Entertainment Limited,MEDIAONE,MEDIAONE GLOBAL ENTERTAINMENT LTD.,Active,,,
503689,Healthy Investments Ltd.,HEALINV,HEALTHY INVESTMENTS LTD.,Active,,,
503696,Shreenath Investments Co. Ltd.,SHRENTI,SHREENATH INVESTMENTS CO.LTD.,Active,,,
503722,Banswara Syntex Ltd.,BANSWRAS,BANSWARA SYNTEX LTD.-$,Active,,,
503772,Modella Woollens Ltd.,MODWOOL,MODELLA WOOLLENS LTD.,Active,,,
503776,Modipon Ltd.,MODIPON,MODIPON LTD.,Active,,,
503804,Shri Dinesh Mills Ltd.,SHRIDINE,SHRI DINESH MILLS LTD.-$,Active,,,
503806,SRF Ltd.,SRF,SRF LTD.,Active,,,
503811,Siyaram Silk Mills Ltd.,SIYSIL,SIYARAM SILK MILLS LTD.-$,Active,,,
503816,Swadeshi Polytex Ltd.,SWADPOL,SWADESHI POLYTEX LTD.,Active,,,
503837,Shree Rajasthan Syntex Ltd.,SHRAJSYNQ,SHREE RAJASTHAN SYNTEX LTD.-$,Active,,,
503863,Shree Manufacturing Co. Ltd.,SHRMFGC,SHREE MANUFACTURING CO.LTD.,Active,,,
503893,Satyam Silk Mills Ltd,ZSATYASL,SATYAM SILK MILLS LTD.,Active,,,
503960,Bharat Bijlee Ltd.,BBL,BHARAT BIJLEE LTD.-$,Active,,,
504000,Elpro International Ltd.,ELPROINTL,ELPRO INTERNATIONAL LTD.,Active,,,
504028,GEE Ltd.,GEE,GEE LTD.,Active,,,
504036,Hind Rectifiers Ltd.,HIRECT,HIND RECTIFIERS LTD.,Active,,,
504058,Indo National Limited,NIPPOBATRY,INDO-NATIONAL LTD.,Active,,,
504067,Zensar Technologies Ltd.,ZENSARTECH,ZENSAR TECHNOLOGIES LTD.,Active,,,
504076,Jyoti Ltd.,JYOTI,JYOTI LTD.-$,Active,,,
504080,JSL Industries Ltd.,JSLINDL,JSL INDUSTRIES LTD.,Active,,,
504084,Kaycee Industries Ltd.,KAYCEEI,KAYCEE INDUSTRIES LTD.,Active,,,
504092,Indokem Ltd,INDOKEM,INDOKEM LTD.,Active,,,
504093,Panasonic Energy India Co. Ltd.,PANAENERG,PANASONIC ENERGY INDIA COMPANY LTD.-$,Active,,,
504112,Nelco Ltd,NELCO,NELCO LTD.,Active,,,
504132,Permanent Magnets Ltd.,PERMAGN,PERMANENT MAGNETS LTD.-$,Active,,,
504176,High Energy Batteries (India) Ltd.,HIGHENE,HIGH ENERGY BATTERIES (INDIA) LTD.,Active,,,
504180,Standard Batteries Ltd.,STDBAT,STANDARD BATTERIES LTD.,Active,,,
504212,Universal Cables Ltd.,UNIVCABLES,UNIVERSAL CABLES LTD.,Active,,,
504220,W.S. Industries (India) Ltd.,WSI,W.S.INDUSTRIES (INDIA) LTD.-$,Active,,,
504240,Delton Cables Ltd.,DLTNCBL,DELTON CABLES LTD.,Active,,,
504258,Lakshmi Electrical Control Systems,LAKSELEC,LAKSHMI ELECTRICAL CONTROL SYSTEMS LTD.,Active,,,
504273,MODULEX CONSTRUCTION TECHNOLOGIES LIMITED,MODULEX,Modulex Construction Technologies Ltd,Active,,,
504286,DELTA MANUFACTURING LIMITED ,DELTAMAGNT,Delta Manufacturing Ltd,Active,,,
504340,Longspur International Ventures Limited,LONGSPUR,Longspur International Ventures Ltd,Active,,,
504341,RAVINDRA ENERGY LIMITED,RELTD,Ravindra Energy Ltd,Active,,,
504346,RRP SEMICONDUCTOR LIMITED,RRP,RRP Semiconductor Ltd,Active,,,
504351,Empower India Limited,EMPOWER,EMPOWER INDIA LTD.,Active,,,
504356,Multipurpose Trading & Agencies Ltd,ZMULTIPU,MULTIPURPOSE TRADING & AGENCIES LTD.,Active,,,
504365,Ridhi Synthetics Ltd.,RIDHISYN,RIDHI SYNTHETICS LTD.,Active,,,
504369,Grandma Trading & Agencies Ltd.,GRANDMA,GRANDMA TRADING & AGENCIES LTD.,Active,,,
504375,Softbpo Global Services Ltd.,SOFTBPO,SOFTBPO GLOBAL SERVICES LTD.,Active,,,
504378,Nyssa Corporation Limited,NYSSACORP,Nyssa Corporation Limited,Active,,,
504380,FLOMIC GLOBAL LOGISTICS LIMITED,FLOMIC,Flomic Global Logistics Ltd,Active,,,
504392,Krishna Ventures Limited,KRISHNA,Krishna Ventures Limited,Active,,,
504397,Ganesh Holding Ltd.,GANHOLD,GANESH HOLDINGS LTD.,Active,,,
504605,Uni-Abex Alloy Products Ltd.,UNIABEXAL,UNI ABEX ALLOY PRODUCTS LTD.,Active,,,
504614,Sarda Energy & Minerals Ltd,SARDAEN,SARDA ENERGY & MINERALS LTD.-$,Active,,,
504646,Bhagwati Autocast Limited,BGWTATO,BHAGWATI AUTOCAST LTD.,Active,,,
504648,Bombay Wire Ropes Ltd.,BOMBWIR,BOMBAY WIRE ROPES LTD.,Active,,,
504731,AZAD INDIA MOBILITY LIMITED,AZADIND,Azad India Mobility Ltd,Active,,,
504741,Indian Hume Pipe Co. Ltd.,INDIANHUME,INDIAN HUME PIPE CO.LTD.,Active,,,
504786,Investment & Precision Castings Ltd,INVPRECQ,INVESTMENT & PRECISION CASTINGS LTD.,Active,,,
504810,Informed Technologies India Ltd.,INFORTEC,INFORMED TECHNOLOGIES INDIA LTD.,Active,,,
504840,Kaira Can Co. Ltd.,KAIRA,KAIRA CAN CO.LTD.,Active,,,
504879,ORIENT CERATECH LIMITED,ORIENTCER,Orient Ceratech Ltd-$,Active,,,
504882,National Standard (India) Limited,NATIONSTD,NATIONAL STANDARD (INDIA) LTD.,Active,,,
504903,Rathi Steel & Power Ltd,RATHIST,RATHI STEEL & POWER LTD.-$,Active,,,
504908,Duncan Engineering Limited,DUNCANENG,Duncan Engineering Ltd-$,Active,,,
504918,Sandur Manganese & Iron Ores Ltd.,SANDUMA,SANDUR MANGANESE & IRON ORES LTD.,Active,,,
504959,Stovec Industries Ltd.,STOVACQ,STOVEC INDUSTRIES LTD.,Active,,,
504961,Tayo Rolls Ltd.,TATAYODOGA,TAYO ROLLS LTD.-$,Active,,,
504973,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,CHOLAHLDNG,Cholamandalam Financial Holdings Ltd,Active,,,
504988,Welcast Steels Ltd.,ZWELCAST,WELCAST STEELS LTD.,Active,,,
504998,Western Ministil Ltd.,WMINIMT,WESTERN MINISTIL LTD.,Active,,,
505010,Automotive Axles Ltd.,AUTOAXLES,AUTOMOTIVE AXLES LTD.,Active,,,
505032,Automobile Products of India Ltd.,AUTOPRD,AUTOMOBILE PRODUCTS OF INDIA LTD.,Active,,,
505036,Automobile Corpn. of Goa Ltd.,ACGL,AUTOMOBILE CORPORATION OF GOA LTD.-$,Active,,,
505075,Setco Automotive Limited,SETCO,SETCO AUTOMOTIVE LTD.,Active,,,
505100,India Radiators Ltd.,INRADIA,INDIA RADIATORS LTD.,Active,,,
505160,Talbros Automotive Components Ltd.,TALBROAUTO,TALBROS AUTOMOTIVE COMPONENTS LTD.,Active,,,
505163,Z.F. Steering Gear (India) Limited,ZFSTEERING,Z.F.STEERING GEAR (INDIA) LTD.-$,Active,,,
505192,SML ISUZU LIMITED,SMLISUZU,SML ISUZU LIMITED,Active,,,
505196,TIL Ltd.,TIL,TIL LTD.,Active,,,
505200,Eicher Motors Ltd.,EICHERMOT,EICHER MOTORS LTD.,Active,,,
505212,JAINEX AAMCOL LTD.,JAINEX,JAINEX AAMCOL LTD.,Active,,,
505216,Alfred Herbert (India) Ltd.,ALFREDHE,ALFRED HERBERT (INDIA) LTD.,Active,,,
505232,Veljan Denison Limited,VELJAN,Veljan Denison Limited,Active,,,
505242,Dynamatic Technologies Ltd.,DYNAMATECH,DYNAMATIC TECHNOLOGIES LTD.-$,Active,,,
505250,G. G. Dandekar Properties Limited,GGDPROP,G. G. Dandekar Properties Ltd,Active,,,
505255,GMM Pfaudler Ltd.,GMMPFAUDLR,GMM PFAUDLER LTD.,Active,,,
505283,Kirloskar Pneumatic Co.Ltd.,KIRLPNU,KIRLOSKAR PNEUMATIC CO.LTD.,Active,,,
505285,Tulive Developers Limited,TULIVE,Tulive Developers Limited,Active,,,
505299,KPT INDUSTRIES LIMITED,KPT,KPT Industries Ltd,Active,,,
505302,Lakshmi Automatic Loom Works Ltd.,LXMIATO,LAKSHMI AUTOMATIC LOOM WORKS LTD.,Active,,,
505324,Manugraph India Ltd,MANUGRAPH,MANUGRAPH INDIA LTD.-$,Active,,,
505336,HARSHIL AGROTECH LIMITED,HARSHILAGR,Harshil Agrotech Ltd,Active,,,
505343,Monotype India Ltd.,MONOT,MONOTYPE INDIA LTD.,Active,,,
505355,Nesco Ltd,NESCO,NESCO LTD.,Active,,,
505358,Integra Engineering India Ltd.,INTEGRAEN,INTEGRA ENGINEERING INDIA LTD.,Active,,,
505368,SEMAC CONSULTANTS LIMITED,SEMAC,Semac Consultants Ltd-$,Active,,,
505400,Texmaco Infrastructure & Holdings Ltd,TEXINFRA,TEXMACO INFRASTRUCTURE & HOLDINGS LTD.,Active,,,
505412,Wendt (India) Ltd.,WENDT,WENDT (INDIA) LTD.,Active,,,
505502,PS IT Infrastructure & Services Limited,PSITINFRA,PS IT Infrastructure & Services Limited,Active,,,
505504,Sindu Valley Technologies Ltd.,SINDUVA,SINDU VALLEY TECHNOLOGIES LTD.,Active,,,
505509,Responsive Industries Ltd,RESPONIND,RESPONSIVE INDUSTRIES LTD.,Active,,,
505515,Shyamkamal Investments Ltd.,SHYMINV,SHYAMKAMAL INVESTMENTS LTD.,Active,,,
505520,HEM Holdings and Trading Ltd.,ZHEMHOLD,HEM HOLDINGS & TRADING LTD.,Active,,,
505523,Maharashtra Corporation Ltd.,MAHACORP,MAHARASHTRA CORPORATION LTD.,Active,,,
505526,DOLAT ALGOTECH LIMITED,DOLATALGO,Dolat Algotech Ltd,Active,,,
505533,WESTLIFE FOODWORLD LIMITED,WESTLIFE,Westlife Foodworld Ltd,Active,,,
505537,Zee Entertainment Enterprises Ltd.,ZEEL,ZEE ENTERTAINMENT ENTERPRISES LTD.,Active,,,
505585,Kovalam Inv. & Trading Co.Ltd.,ZKOVALIN,KOVALAM INVESTMENT & TRADING CO.LTD.,Active,,,
505590,SVP GLOBAL TEXTILES LIMITED,SVPGLOB,SVP Global Textiles Ltd,Active,,,
505594,Multiplus Holdings Ltd.,MULTIIN,MULTIPLUS HOLDINGS LTD.,Active,,,
505650,Skyline Millars Ltd,SKYLMILAR,SKYLINE MILLARS LTD.,Active,,,
505681,Bimetal Bearings Ltd,BIMETAL,BIMETAL BEARINGS LTD.-$,Active,,,
505685,Taparia Tools Ltd.,TAPARIA,TAPARIA TOOLS LTD.,Active,,,
505688,Bharat Gears Ltd.,BHARATGEAR,BHARAT GEARS LTD.,Active,,,
505690,Brady & Morris Engineering Co. Ltd.,BRADYM,BRADY & MORRIS ENGINEERING CO.LTD.,Active,,,
505693,La Tim Metal & Industries Limited,LATIMMETAL,La Tim Metal & Industries Ltd,Active,,,
505700,Elecon Engineering Co.Ltd.,ELECON,ELECON ENGINEERING CO.LTD.,Active,,,
505710,Grauer & Weil (India) Ltd.,GRAUWEIL,GRAUER & WEIL (INDIA) LTD.-$,Active,,,
505712,HIM TEKNOFORGE LIMITED,HIMTEK,Him Teknoforge Ltd,Active,,,
505714,Gabriel India Ltd.,GABRIEL,GABRIEL INDIA LTD.-$,Active,,,
505720,Hercules Hoists Ltd.,HERCULES,HERCULES HOISTS LTD.,Active,,,
505725,ALGOQUANT FINTECH LIMITED,AQFINTECH,Algoquant Fintech Ltd,Active,,,
505726,IFB Industries Limited,IFBIND,IFB INDUSTRIES LTD.,Active,,,
505729,Singer India Limited,SINGER,SINGER INDIA LTD.,Active,,,
505737,International Combustion (India) Lt,INTLCOMBQ,INTERNATIONAL COMBUSTION (INDIA) LTD.,Active,,,
505744,Federal-Mogul Goetze (India) Ltd,FMGOETZE,FEDERAL-MOGUL GOETZE (INDIA) LTD.,Active,,,
505750,Josts Engineering Co. Ltd.,JOSTS,JOST'S ENGINEERING CO.LTD.,Active,,,
505790,Schaeffler India Limited,SCHAEFFLER,Schaeffler India Ltd,Active,,,
505800,Rane Holdings Ltd.,RANEHOLDIN,RANE HOLDINGS LTD.,Active,,,
505807,Rolcon Engineering Co. Ltd.,ROLCOEN,ROLCON ENGINEERING CO.LTD.,Active,,,
505827,SNL Bearings Ltd.,SNL,SNL BEARINGS LTD.,Active,,,
505840,Jaipan Industries Ltd,JAIPAN,JAIPAN INDUSTRIES LTD.,Active,,,
505850,Mangal Credit and Fincorp Limited,MANCREDIT,MANGAL CREDIT AND FINCORP LTD.,Active,,,
505854,TRF Ltd,TRF,TRF LTD.-$,Active,,,
505872,WPIL Ltd,WPIL,WPIL LTD.,Active,,,
505890,Kennametal India Limtied,KENNAMET,KENNAMETAL INDIA LTD.-$,Active,,,
505893,HINDUSTAN HARDY LIMITED,HINDHARD,Hindustan Hardy Ltd,Active,,,
505978,Triton Valves Ltd.,TRITONV,TRITON VALVES LTD.,Active,,,
506003,Sudal Industries Limited,SUDAI,SUDAL INDUSTRIES LTD.,Active,,,
506022,Prakash Industries Ltd.,PRAKASH,PRAKASH INDUSTRIES LTD.,Active,,,
506024,HARIYANA VENTURES LIMITED,HVL,Hariyana Ventures Ltd,Active,,,
506042,Prabhu Steel Industries Ltd.,ZPRBHSTE,PRABHU STEEL INDUSTRIES LTD.,Active,,,
506074,Arshiya Limited,ARSHIYA,Arshiya Limited,Active,,,
506076,Grindwell Norton Ltd.,GRINDWELL,GRINDWELL NORTON LTD.-$,Active,,,
506105,Stanrose Mafatlal Investments & Fin,STANROS,STANROSE MAFATLAL INVESTMENTS AND FINANCE LTD.,Active,,,
506109,Genesys International Corporation Ltd.,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,Active,,,
506120,Alna Trading & Exports Ltd.,ALNATRD,ALNA TRADING & EXPORTS LTD.,Active,,,
506122,Kairosoft AI Solutions Limited,VOLKAI,Kairosoft AI Solutions Ltd,Active,,,
506128,Parnax Lab Limited,PARNAXLAB,PARNAX LAB LTD.,Active,,,
506134,GOURMET GATEWAY INDIA LIMITED,GOURMET,Gourmet Gateway India Ltd,Active,,,
506146,Visagar Polytex Ltd,VIVIDHA,VISAGAR POLYTEX LTD.,Active,,,
506161,Ishwarshakti Holdings & Traders Ltd,ISHWATR,ISHWARSHAKTI HOLDINGS & TRADERS LTD.,Active,,,
506162,Terraform Magnum Limited,TERRAFORM,TERRAFORM MAGNUM LTD.,Active,,,
506166,Apis India Ltd,APIS,APIS INDIA LTD.,Active,,,
506178,VELOX INDUSTRIES LIMITED,VELOXIND,Velox Industries Ltd,Active,,,
506180,EMERGENT INDUSTRIAL SOLUTIONS LIMITED,EMERGENT,Emergent Industrial Solutions Ltd,Active,,,
506184,Kanani Industries Ltd,KANANIIND,KANANI INDUSTRIES LTD.,Active,,,
506186,GALAXY CLOUD KITCHENS LIMITED,GCKL,Galaxy Cloud Kitchens Ltd-$,Active,,,
506190,Sarvamangal Mercantile Co. Ltd.,ZSARVAMA,SARVAMANGAL MERCANTILE CO.LTD.,Active,,,
506194,Arihant Superstructures Limited,ARIHANTSUP,Arihant Superstructures Limited,Active,,,
506196,Viksit Engineering Ltd,VIKSHEN,VIKSIT ENGINEERING LTD.,Active,,,
506197,Bliss GVS Pharma Limited,BLISSGVS,BLISS GVS PHARMA LTD.,Active,,,
506222,Styrenix Performance Materials Limited,STYRENIX,Styrenix Performance Materials Ltd,Active,,,
506235,Alembic  Ltd,ALEMBICLTD,ALEMBIC LTD.,Active,,,
506248,Amines & Plasticizers Ltd,AMNPLST,AMINES & PLASTICIZERS LTD.,Active,,,
506260,Anuh Pharma Ltd.,ANUHPHR,ANUH PHARMA LTD.,Active,,,
506261,MODISON LIMITED,MODISONLTD,Modison Ltd-$,Active,,,
506285,Bayer CropScience Limited.,BAYERCROP,BAYER CROPSCIENCE LTD.,Active,,,
506365,Chemo Pharma Laboratories Ltd.,CHEMOPH,CHEMO PHARMA LABORATORIES LTD.,Active,,,
506390,Heubach Colorants India Limited,HEUBACHIND,Heubach Colorants India Ltd,Active,,,
506395,Coromandel International Limited,COROMANDEL,COROMANDEL INTERNATIONAL LTD.,Active,,,
506401,Deepak Nitrite Limited,DEEPAKNTR,DEEPAK NITRITE LTD.-$,Active,,,
506405,DMCC SPECIALITY CHEMICALS LIMITED,DMCC,DMCC Speciality Chemicals Ltd,Active,,,
506414,FERMENTA BIOTECH LIMITED,FERMENTA,Fermenta Biotech Ltd,Active,,,
506480,GOCL Corporation Limited,GOCLCORP,GOCL Corporation Ltd-$,Active,,,
506520,Jayshree Chemicals Ltd.,JAYCH,JAYSHREE CHEMICALS LTD.,Active,,,
506525,Kanoria Chemicals & Industries Ltd.,KANORICHEM,KANORIA CHEMICALS & INDUSTRIES LTD.,Active,,,
506528,Keltech Energies Ltd.,KELENRG,KELTECH ENERGIES LTD.,Active,,,
506530,Kemp & Company Limited,KEMP,KEMP & COMPANY LTD.,Active,,,
506532,Nitta Gelatin India Ltd,NITTAGELA,NITTA GELATIN INDIA LTD.-$,Active,,,
506543,M.P. Agro Industries Ltd.,MPAGI,M.P.AGRO INDUSTRIES LTD.,Active,,,
506579,Oriental Carbon & Chemicals Ltd.,OCCL,ORIENTAL CARBON & CHEMICALS LTD.-$,Active,,,
506590,PCBL LIMITED,PCBL,PCBL Ltd,Active,,,
506597,Amal Ltd,AMAL,AMAL LTD.,Active,,,
506605,Polychem Ltd,POLYCHEM,POLYCHEM LTD.,Active,,,
506618,Punjab Chemicals and Crop Protection Ltd.,PUNJABCHEM,PUNJAB CHEMICALS AND CROP PROTECTION LTD.-$,Active,,,
506640,Gujchem Distillers India Ltd.,GUJCMDS,GUJCHEM DISTILLERS INDIA LTD.,Active,,,
506642,Sadhana Nitrochem Ltd.,SADHNANIQ,SADHANA NITROCHEM LTD.,Active,,,
506655,Sudarshan Chemical Indus. Ltd.,SUDARSCHEM,SUDARSHAN CHEMICAL INDUSTRIES LTD.,Active,,,
506680,Tecil Chemicals & Hydro Power Limit,TECILCHEM,TECIL CHEMICALS & HYDRO POWER LTD.,Active,,,
506685,Ultramarine & Pigments Ltd.,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,Active,,,
506687,Transpek Industry Ltd.,TRANSPEK,TRANSPEK INDUSTRY LTD.-$,Active,,,
506690,Unichem Laboratories Ltd.,UNICHEMLAB,UNICHEM LABORATORIES LTD.,Active,,,
506734,Mysore Petro Chemicals Ltd.,MYSORPETRO,MYSORE PETRO CHEMICALS LTD.-$,Active,,,
506767,Alkyl Amines Chemicals Ltd.,ALKYLAMINE,ALKYL AMINES CHEMICALS LTD.-$,Active,,,
506808,TUTICORIN ALKALI CHEMICALS AND FERTILIZERS LIMITED,TUTIALKA,Tuticorin Alkali Chemicals And Fertilizers Ltd,Active,,,
506820,AstraZeneca Pharma India Ltd.,ASTRAZEN,ASTRAZENECA PHARMA INDIA LTD.,Active,,,
506852,Primo Chemicals Limited,PRIMO,Primo Chemicals Ltd,Active,,,
506854,TANFAC Industries Ltd.,TANFACIND,TANFAC INDUSTRIES LTD.-$,Active,,,
506858,Gujarat Petrosynthese Ltd.,GUJPETR,GUJARAT PETROSYNTHESE LTD.,Active,,,
506879,Gujarat Themis Biosyn Ltd.,GUJTHEM,GUJARAT THEMIS BIOSYN LTD.,Active,,,
506906,Saptak Chem And Business Limited,SCBL,Saptak Chem And Business Ltd,Active,,,
506919,Makers Laboratories Ltd.,MAKERSL,MAKERS LABORATORIES LTD.-$,Active,,,
506935,Continental Chemicals Ltd.,CONTCHM,CONTINENTAL CHEMICALS LTD.,Active,,,
506943,J.B. Chemicals & Pharmaceuticals Lt,JBCHEPHARM,J.B.CHEMICALS & PHARMACEUTICALS LTD.,Active,,,
506945,Indo Gulf Industries  Ltd.,IGLFXPL-B,INDO GULF INDUSTRIES LTD.,Active,,,
506979,Apt Packaging Ltd,APTPACK,APT PACKAGING LTD.,Active,,,
506981,Blue Chip Tex Industries Ltd.,BLUECHIPT,BLUE CHIP TEX INDUSTRIES LTD.,Active,,,
507155,Jagatjit Industries Ltd.,JAGAJITIND,JAGATJIT INDUSTRIES LTD.,Active,,,
507180,Kesar Enterprises Ltd.,KESARENT,KESAR ENTERPRISES LTD.-$,Active,,,
507205,Tilaknagar Industries Ltd,TI,TILAKNAGAR INDUSTRIES LTD.-$,Active,,,
507265,Emerald Leisures Limited,EMERALL,Emerald Leisures Ltd,Active,,,
507300,The Ravalgaon Sugar Farm Limited,RAVALSUGAR,The Ravalgaon Sugar Farm Ltd,Active,,,
507315,Sakthi Sugars Ltd.,SAKHTISUG,SAKTHI SUGARS LTD.,Active,,,
507410,Walchandnagar Industries Ltd,WALCHANNAG,WALCHANDNAGAR INDUSTRIES LTD.,Active,,,
507438,IFB Agro Industries Ltd,IFBAGRO,IFB AGRO INDUSTRIES LTD.,Active,,,
507474,Kothari Fermanatation & Biochem Ltd,KFBL,KOTHARI FERMENTATION & BIOCHEM LTD.,Active,,,
507486,Caprolactam Chemicals ltd.,CAPRO,CAPROLACTAM CHEMICALS LTD.,Active,,,
507488,G.M. Breweries Ltd.,GMBREW,G.M.BREWERIES LTD.,Active,,,
507490,Rana Sugars Ltd.,RANASUG,RANA SUGARS LTD.,Active,,,
507498,Piccadily Sugar  & Allied Ltd.,PICCASUG,PICCADILY SUGAR & ALLIED INDUSTRIES LTD.,Active,,,
507514,Som Distilleries & Breweries Ltd.,SDBL,SOM DISTILLERIES & BREWERIES LTD.,Active,,,
